File_Name,Sample_Rate,Duration_s,Avg_F0_Hz,Avg_ZCR_per_s,Avg_Energy,Voiced_Frame_Ratio,Spectral_Centroid_Mean,Spectral_Bandwidth_Mean,Spectral_Rolloff_Mean,Spectral_Flatness_Mean,MFCC1_Mean,MFCC2_Mean,MFCC3_Mean,MFCC4_Mean,MFCC5_Mean,Gender,Age
G07_D05_C_15_Neutral_C1.wav,44100,4.54265306122449,185.27197406022955,1465.6647005444647,0.019550346218615514,0.46408839779005523,2487.7317199757667,3055.5692023445627,1328.454338152384,0.13821349225602772,,,,,,Child,15
G07_D05_C_15_Neutral_C1.wav,44100,4.54265306122449,185.27197406022955,1465.6647005444647,0.019550346218615514,0.46408839779005523,2487.7317199757667,3055.5692023445627,1328.454338152384,0.13821349225602772,,,,,,Child,15
G07_D05_C_15_Neutral_C1.wav,44100,4.54265306122449,185.27197406022955,1465.6647005444647,0.019550346218615514,0.46408839779005523,2487.7317199757667,3055.5692023445627,1328.454338152384,0.13821349225602772,,,,,,Child,15
G07_D06_C_15_Furious_C3.wav,44100,5.3959863945578235,143.88276245029638,2626.2656770593494,0.006179393566612403,0.46744186046511627,3577.5882628250297,3350.9924065668984,2615.139790367408,0.18855952638350196,,,,,,Child,15
G07_D06_C_15_Happy_C2.wav,44100,4.883990929705216,172.809754185395,1856.1689027596387,0.0031006879381245177,0.5501285347043702,3056.6078284182295,3511.6835400767404,1191.3489911196043,0.17093622242847278,,,,,,Child,15
G07_D06_C_15_Happy_C2.wav,44100,4.883990929705216,172.809754185395,1856.1689027596387,0.0031006879381245177,0.5501285347043702,3056.6078284182295,3511.6835400767404,1191.3489911196043,0.17093622242847278,,,,,,Child,15
G08_D01_C_7_Furious_C3.wav,48000,4.217833333333333,282.2387381843629,1682.7450980392157,0.0547423132669692,0.6071428571428571,1951.3903310222015,1737.9674190209948,1570.1929209183672,0.018824937322951717,,,,,,Child,7
G08_D01_C_7_Happy_C2.wav,48000,4.237833333333334,271.59724924439803,1759.5876288659795,0.05622586800880039,0.5739644970414202,1838.9713444684846,1659.5884100631913,1345.3362944162436,0.016263411061259312,,,,,,Child,7
G08_D01_C_7_Neutral_C1.wav,48000,3.9378333333333333,288.38490543453315,1550.6976744186047,0.029531016227348824,0.5477707006369427,1847.9432828233926,1698.6008765567215,1292.328381147541,0.02120317548173687,,,,,,Child,7
G08_D02_C_6_Furious_C3.wav,48000,6.1935,293.2387563182119,1363.7762237762238,0.025446347993014852,0.5789473684210527,1854.6062338981415,1893.4094427364978,1340.4868934142114,0.04829969953906263,,,,,,Child,6
G08_D02_C_6_Happy_C2.wav,48000,5.7535,309.3425148533806,1527.851851851852,0.024268380204100666,0.5882352941176471,2051.130161672369,1909.0202982147287,1711.680853544776,0.06433595361953319,,,,,,Child,6
